,added_at,is_local,primary_color_x,added_by_external_urls_spotify,added_by_href,added_by_id,added_by_type,added_by_uri,track_album_album_type,track_album_external_urls_spotify,track_album_href,track_album_id,album_name,release_date,track_album_release_date_precision,track_album_total_tracks,track_album_type,album_uri,track_disc_number,duration_ms,track_episode,isExplicit,track_external_ids_isrc,track_external_ids_spotify,tracks_href,track_id,track_is_local,track_name,artist1,artist2,artist3,artist4,artist5,track_popularity,track_preview_url,track_track,track_track_number,track_type,track_uri,video_thumbnail_url,playlist_uri,collaborative,description,href,id,playlist_name,primary_color_y,public,snapshot_id,type,uri,external_urls_spotify,followers_href,followers_total,owner_display_name,owner_external_urls_spotify,owner_href,owner_id,owner_type,owner_uri,tracks_href,tracks_limit,tracks_next,tracks_offset,tracks_previous,tracks_total,track,video_thumbnail,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
652,2023-02-02T12:23:25Z,False,,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,album,https://open.spotify.com/album/0QcZ0udPMK7JkcZW3ptDXV,https://api.spotify.com/v1/albums/0QcZ0udPMK7JkcZW3ptDXV,0QcZ0udPMK7JkcZW3ptDXV,Floor Seats II,2020-09-25,day,11.0,album,spotify:album:0QcZ0udPMK7JkcZW3ptDXV,1.0,166040.0,False,True,USRC12000011,https://open.spotify.com/track/5YbZ6DT16IptvCNCsRKuvl,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,5YbZ6DT16IptvCNCsRKuvl,False,Value,A$AP Ferg,,,,,39.0,https://p.scdn.co/mp3-preview/ba5a320e7aac076ad33beeb7f44020fd9f9a5f15?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,8.0,track,spotify:track:5YbZ6DT16IptvCNCsRKuvl,,spotify:playlist:009iSBUVKTJv0UFCfQow2t,False,"Rap and Hip hop music for your workout, gym routine, run, weight training, body building, or just listening 💪💪",https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t?additional_types=track,009iSBUVKTJv0UFCfQow2t,Rap Workout 2023: Hip Hop Music For The Gym 💪,,True,MzkxNyxkNDE5ZWE2YjU1NDFkZTZlNjlkMTRiMTRjYmYxNDUzNzcyOGRiNjU1,playlist,spotify:playlist:009iSBUVKTJv0UFCfQow2t,https://open.spotify.com/playlist/009iSBUVKTJv0UFCfQow2t,,175252,Curatify.,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=100&limit=100&additional_types=track,0,,166,,,0.766,0.888,1,-2.767,1,0.135,0.104,2.73e-06,0.124,0.268,129.997,4
653,2023-01-25T01:09:55Z,False,,https://open.spotify.com/user/biels09,https://api.spotify.com/v1/users/biels09,biels09,user,spotify:user:biels09,single,https://open.spotify.com/album/7u8Cd4sL0qRPr48vGjI5Ji,https://api.spotify.com/v1/albums/7u8Cd4sL0qRPr48vGjI5Ji,7u8Cd4sL0qRPr48vGjI5Ji,just wanna rock (Lil Uzi Vert) [Sped Up Version],2022-10-07,day,1.0,album,spotify:album:7u8Cd4sL0qRPr48vGjI5Ji,1.0,100383.0,False,True,USAT22219206,https://open.spotify.com/track/5BDZ8atcxq0QHGn66YwTwh,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz/tracks?offset=0&limit=100&additional_types=track,5BDZ8atcxq0QHGn66YwTwh,False,just wanna rock (Lil Uzi Vert) - Sped Up Version,Lil Uzi Vert,sped up nightcore,,,,70.0,https://p.scdn.co/mp3-preview/b63ec3eae6bdf1e50b2f67d8722cd1a1c5778568?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:5BDZ8atcxq0QHGn66YwTwh,,spotify:playlist:008G1BbvK1NQvbAV8MHvDz,False,pop 2000 - 2000s throwbacks - 2000s hits - anos 2000,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz?additional_types=track,008G1BbvK1NQvbAV8MHvDz,Pop Hits 2000's - Throwback Vibes,,True,NzAxNiw4MTkwNzU0NTI3Y2M3YTVhNjUxYTg2NDFjYjY2ZGMxMDBmMmNjZDc2,playlist,spotify:playlist:008G1BbvK1NQvbAV8MHvDz,https://open.spotify.com/playlist/008G1BbvK1NQvbAV8MHvDz,,139783,Doorn Records,https://open.spotify.com/user/biels09,https://api.spotify.com/v1/users/biels09,biels09,user,spotify:user:biels09,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz/tracks?offset=100&limit=100&additional_types=track,0,,153,,,0.544,0.546,1,-14.475,1,0.0923,0.0099,0.00027,0.392,0.151,161.76,4
654,2021-05-09T23:41:55Z,False,,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,single,https://open.spotify.com/album/6tQ2Ctg4H2gOwU08HPgsOT,https://api.spotify.com/v1/albums/6tQ2Ctg4H2gOwU08HPgsOT,6tQ2Ctg4H2gOwU08HPgsOT,有头不摇做人无聊 2K20 (DJ Limmy),2021-05-07,day,1.0,album,spotify:album:6tQ2Ctg4H2gOwU08HPgsOT,1.0,1925668.0,False,False,QZHN62119746,https://open.spotify.com/track/2X29HfGS5br5ZMPdCATJSu,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,2X29HfGS5br5ZMPdCATJSu,False,有头不摇做人无聊 2K20 (DJ Limmy),DJ Limmy,,,,,0.0,,True,1.0,track,spotify:track:2X29HfGS5br5ZMPdCATJSu,,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,False,Fapmaster00&#x27;s stash! Enjoy~~,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub?additional_types=track,00K8YK8wHcMqrUjQA4KOub,🖤慢搖MANYAO//EDM//TECHNO//NIGHTCORE🖤,,True,MjUzLDM3ODgyOTBkNGUwMGViYmFjNjUxMWE0ZjY4YTlhYzJhZjY5YzY0YzA=,playlist,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,https://open.spotify.com/playlist/00K8YK8wHcMqrUjQA4KOub,,3267,FAPMASTER00,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=100&limit=100&additional_types=track,0,,205,,,0.572,0.968,1,-3.884,1,0.148,0.00494,0.0367,0.75,0.44,170.701,4
655,2020-02-02T17:02:25Z,False,,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,single,https://open.spotify.com/album/22n7tIQjoskwUxk4TNaxbT,https://api.spotify.com/v1/albums/22n7tIQjoskwUxk4TNaxbT,22n7tIQjoskwUxk4TNaxbT,DJ王展鹏,2017-09-02,day,5.0,album,spotify:album:22n7tIQjoskwUxk4TNaxbT,1.0,199601.0,False,False,QM6MZ1836262,https://open.spotify.com/track/3KWLmHd83mqjvfqJvejEzx,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,3KWLmHd83mqjvfqJvejEzx,False,爱河 - DJ,DJ王展鹏,,,,,0.0,,True,3.0,track,spotify:track:3KWLmHd83mqjvfqJvejEzx,,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,False,Fapmaster00&#x27;s stash! Enjoy~~,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub?additional_types=track,00K8YK8wHcMqrUjQA4KOub,🖤慢搖MANYAO//EDM//TECHNO//NIGHTCORE🖤,,True,MjUzLDM3ODgyOTBkNGUwMGViYmFjNjUxMWE0ZjY4YTlhYzJhZjY5YzY0YzA=,playlist,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,https://open.spotify.com/playlist/00K8YK8wHcMqrUjQA4KOub,,3267,FAPMASTER00,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=100&limit=100&additional_types=track,0,,205,,,0.348,0.565,11,-10.895,1,0.0513,0.538,0.0,0.543,0.666,170.761,4
656,2023-02-02T12:23:25Z,False,,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,album,https://open.spotify.com/album/5MS3MvWHJ3lOZPLiMxzOU6,https://api.spotify.com/v1/albums/5MS3MvWHJ3lOZPLiMxzOU6,5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,2022-11-04,day,16.0,album,spotify:album:5MS3MvWHJ3lOZPLiMxzOU6,1.0,225439.0,False,True,USUG12208608,https://open.spotify.com/track/45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,45pUWUeEWGoSdH6UF162G8,False,Broke Boys,21 Savage,Drake,,,,76.0,,True,11.0,track,spotify:track:45pUWUeEWGoSdH6UF162G8,,spotify:playlist:009iSBUVKTJv0UFCfQow2t,False,"Rap and Hip hop music for your workout, gym routine, run, weight training, body building, or just listening 💪💪",https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t?additional_types=track,009iSBUVKTJv0UFCfQow2t,Rap Workout 2023: Hip Hop Music For The Gym 💪,,True,MzkxNyxkNDE5ZWE2YjU1NDFkZTZlNjlkMTRiMTRjYmYxNDUzNzcyOGRiNjU1,playlist,spotify:playlist:009iSBUVKTJv0UFCfQow2t,https://open.spotify.com/playlist/009iSBUVKTJv0UFCfQow2t,,175252,Curatify.,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=100&limit=100&additional_types=track,0,,166,,,0.642,0.533,2,-7.45,1,0.266,0.0104,0.000108,0.251,0.112,120.041,4
657,2020-08-14T14:29:51Z,False,,https://open.spotify.com/user/nasty_jack,https://api.spotify.com/v1/users/nasty_jack,nasty_jack,user,spotify:user:nasty_jack,single,https://open.spotify.com/album/0f5JQODxgdU9PWnKFN7LrI,https://api.spotify.com/v1/albums/0f5JQODxgdU9PWnKFN7LrI,0f5JQODxgdU9PWnKFN7LrI,Collide,2018-11-09,day,1.0,album,spotify:album:0f5JQODxgdU9PWnKFN7LrI,1.0,284800.0,False,False,GBUM91800175,https://open.spotify.com/track/3gbYDWLupJJ7i22XtDoFnn,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz/tracks?offset=0&limit=100&additional_types=track,3gbYDWLupJJ7i22XtDoFnn,False,Collide,JayKode,Nevve,Tascione,,,0.0,,True,1.0,track,spotify:track:3gbYDWLupJJ7i22XtDoFnn,,spotify:playlist:00GARohVljsECuUcNSfvSz,False,Electro House &#x2F; Pop EDM &#x2F; Gaming EDM,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz?additional_types=track,00GARohVljsECuUcNSfvSz,Evil EDM,,True,MjQyLDllMzVhMDcxNWVlOGE4NGQyNGQ2MjdhMDYyMWJhOTRkMDI4ODVkODI=,playlist,spotify:playlist:00GARohVljsECuUcNSfvSz,https://open.spotify.com/playlist/00GARohVljsECuUcNSfvSz,,74,Rishabh Nishad,https://open.spotify.com/user/nasty_jack,https://api.spotify.com/v1/users/nasty_jack,nasty_jack,user,spotify:user:nasty_jack,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz/tracks?offset=100&limit=100&additional_types=track,0,,259,,,0.406,0.938,7,-2.504,0,0.158,0.116,2.94e-06,0.341,0.208,149.993,4
658,2021-02-17T14:32:50Z,False,,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,album,https://open.spotify.com/album/2P2Xwvh2xWXIZ1OWY9S9o5,https://api.spotify.com/v1/albums/2P2Xwvh2xWXIZ1OWY9S9o5,2P2Xwvh2xWXIZ1OWY9S9o5,Watch The Throne (Deluxe),2011-08-08,day,16.0,album,spotify:album:2P2Xwvh2xWXIZ1OWY9S9o5,1.0,219333.0,False,True,USUM71111621,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,4Li2WHPkuyCdtmokzW2007,False,Ni**as In Paris,JAY-Z,Kanye West,,,,80.0,,True,3.0,track,spotify:track:4Li2WHPkuyCdtmokzW2007,,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,False,Love Thy Rap,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd?additional_types=track,003nEQSeKn7WjQvTJL82Rd,Most Popular Rap Ever,,True,Mzk2LDAyM2Y0MzhhYzgzNDk5NGE5Nzg2NjVlZDhkMjI2YjM4N2VjOTdlMjY=,playlist,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,https://open.spotify.com/playlist/003nEQSeKn7WjQvTJL82Rd,,2895,RAPTH OF GOD,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=100&limit=100&additional_types=track,0,,291,,,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4
659,2023-02-02T12:23:25Z,False,,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,single,https://open.spotify.com/album/48ahZJLcagb8VTgRAuv6WQ,https://api.spotify.com/v1/albums/48ahZJLcagb8VTgRAuv6WQ,48ahZJLcagb8VTgRAuv6WQ,Ramen & OJ,2021-04-30,day,1.0,album,spotify:album:48ahZJLcagb8VTgRAuv6WQ,1.0,218447.0,False,True,QZES92173120,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,4TIqzdAssasqx3DAe6cG9J,False,Ramen & OJ,Joyner Lucas,Lil Baby,,,,71.0,https://p.scdn.co/mp3-preview/e9ed66110d2f0971b2d253f13aa0a54a1d738d54?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:4TIqzdAssasqx3DAe6cG9J,,spotify:playlist:009iSBUVKTJv0UFCfQow2t,False,"Rap and Hip hop music for your workout, gym routine, run, weight training, body building, or just listening 💪💪",https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t?additional_types=track,009iSBUVKTJv0UFCfQow2t,Rap Workout 2023: Hip Hop Music For The Gym 💪,,True,MzkxNyxkNDE5ZWE2YjU1NDFkZTZlNjlkMTRiMTRjYmYxNDUzNzcyOGRiNjU1,playlist,spotify:playlist:009iSBUVKTJv0UFCfQow2t,https://open.spotify.com/playlist/009iSBUVKTJv0UFCfQow2t,,175252,Curatify.,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=100&limit=100&additional_types=track,0,,166,,,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,3
660,2017-01-29T14:22:25Z,False,,https://open.spotify.com/user/cam.31614,https://api.spotify.com/v1/users/cam.31614,cam.31614,user,spotify:user:cam.31614,album,https://open.spotify.com/album/0yhTCWPZRYtLOa3tMcXsvG,https://api.spotify.com/v1/albums/0yhTCWPZRYtLOa3tMcXsvG,0yhTCWPZRYtLOa3tMcXsvG,2014 Forest Hills Drive,2014-12-09,day,13.0,album,spotify:album:0yhTCWPZRYtLOa3tMcXsvG,1.0,239280.0,False,False,USQX91402605,https://open.spotify.com/track/0V1PzAbvRjbsbY2WklR65c,https://api.spotify.com/v1/playlists/0060A8jknJTfjlm4j57ifZ/tracks?offset=0&limit=100&additional_types=track,0V1PzAbvRjbsbY2WklR65c,False,Wet Dreamz,J. Cole,,,,,0.0,,True,3.0,track,spotify:track:0V1PzAbvRjbsbY2WklR65c,,spotify:playlist:0060A8jknJTfjlm4j57ifZ,False,,https://api.spotify.com/v1/playlists/0060A8jknJTfjlm4j57ifZ?additional_types=track,0060A8jknJTfjlm4j57ifZ,Clean Hip-Hop Mix - 2015-17,,True,NDQsZTU2NDAzYjNlMGYxNWIyYjJhZGRiNzUwNjgxNGUyZDliZDQ1NWE5OA==,playlist,spotify:playlist:0060A8jknJTfjlm4j57ifZ,https://open.spotify.com/playlist/0060A8jknJTfjlm4j57ifZ,,235,cam.31614,https://open.spotify.com/user/cam.31614,https://api.spotify.com/v1/users/cam.31614,cam.31614,user,spotify:user:cam.31614,https://api.spotify.com/v1/playlists/0060A8jknJTfjlm4j57ifZ/tracks?offset=0&limit=100&additional_types=track,100,,0,,42,,,0.517,0.696,6,-8.241,0,0.36,0.0695,0.0,0.129,0.546,175.915,4
661,2020-10-22T16:46:46Z,False,,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,album,https://open.spotify.com/album/4cLrVOtFooUWAm4edrY0Jz,https://api.spotify.com/v1/albums/4cLrVOtFooUWAm4edrY0Jz,4cLrVOtFooUWAm4edrY0Jz,辞九门回忆,2020-09-07,day,15.0,album,spotify:album:4cLrVOtFooUWAm4edrY0Jz,1.0,367316.0,False,False,HKJ962003849,https://open.spotify.com/track/3ezsC6WVNIJfCDgooTAc1M,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,3ezsC6WVNIJfCDgooTAc1M,False,暗示分离 (DJ版),凯闹,,,,,0.0,,True,3.0,track,spotify:track:3ezsC6WVNIJfCDgooTAc1M,,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,False,Fapmaster00&#x27;s stash! Enjoy~~,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub?additional_types=track,00K8YK8wHcMqrUjQA4KOub,🖤慢搖MANYAO//EDM//TECHNO//NIGHTCORE🖤,,True,MjUzLDM3ODgyOTBkNGUwMGViYmFjNjUxMWE0ZjY4YTlhYzJhZjY5YzY0YzA=,playlist,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,https://open.spotify.com/playlist/00K8YK8wHcMqrUjQA4KOub,,3267,FAPMASTER00,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=100&limit=100&additional_types=track,0,,205,,,0.676,0.943,11,-3.01,0,0.0326,0.0153,2.59e-05,0.169,0.754,133.89,4
662,2021-11-05T04:13:18Z,False,,https://open.spotify.com/user/nicholaszylee,https://api.spotify.com/v1/users/nicholaszylee,nicholaszylee,user,spotify:user:nicholaszylee,single,https://open.spotify.com/album/16wWZzNfx4Zd2HtvVjtbue,https://api.spotify.com/v1/albums/16wWZzNfx4Zd2HtvVjtbue,16wWZzNfx4Zd2HtvVjtbue,New Blood (with Boy Matthews) [Riot Ten Remix],2021-09-06,day,2.0,album,spotify:album:16wWZzNfx4Zd2HtvVjtbue,1.0,208551.0,False,False,USUM72120066,https://open.spotify.com/track/5xCR2Bdkd9FSuFdKaknVRM,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E/tracks?offset=0&limit=100&additional_types=track,5xCR2Bdkd9FSuFdKaknVRM,False,New Blood (with Boy Matthews) - Riot Ten Remix,Boy Matthews,Gryffin,Riot Ten,,,27.0,,True,1.0,track,spotify:track:5xCR2Bdkd9FSuFdKaknVRM,,spotify:playlist:004J3j7FrqRytkgHYeXo7E,False,,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E?additional_types=track,004J3j7FrqRytkgHYeXo7E,angry edm vibes,,True,MTU2LDk0NGEwZjMwZjJmOTc1NTc5Mzk2NDUwZTU5OGVmMWRhMzc3MGFhYzg=,playlist,spotify:playlist:004J3j7FrqRytkgHYeXo7E,https://open.spotify.com/playlist/004J3j7FrqRytkgHYeXo7E,,245,Nicholas,https://open.spotify.com/user/nicholaszylee,https://api.spotify.com/v1/users/nicholaszylee,nicholaszylee,user,spotify:user:nicholaszylee,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E/tracks?offset=100&limit=100&additional_types=track,0,,118,,,0.562,0.779,9,-4.316,1,0.037,0.0104,0.0,0.187,0.261,145.013,4
663,2020-09-22T23:30:42Z,False,,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,single,https://open.spotify.com/album/2uDTi1PlpSpvAv7IRAoAEU,https://api.spotify.com/v1/albums/2uDTi1PlpSpvAv7IRAoAEU,2uDTi1PlpSpvAv7IRAoAEU,HIGHEST IN THE ROOM,2019-10-04,day,1.0,album,spotify:album:2uDTi1PlpSpvAv7IRAoAEU,1.0,175720.0,False,True,USSM11904276,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,3eekarcy7kvN4yt5ZFzltW,False,HIGHEST IN THE ROOM,Travis Scott,,,,,78.0,https://p.scdn.co/mp3-preview/aa7824b1e33391eeb5845bedb3b452d4bb7d505a?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:3eekarcy7kvN4yt5ZFzltW,,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,False,Love Thy Rap,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd?additional_types=track,003nEQSeKn7WjQvTJL82Rd,Most Popular Rap Ever,,True,Mzk2LDAyM2Y0MzhhYzgzNDk5NGE5Nzg2NjVlZDhkMjI2YjM4N2VjOTdlMjY=,playlist,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,https://open.spotify.com/playlist/003nEQSeKn7WjQvTJL82Rd,,2895,RAPTH OF GOD,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=100&limit=100&additional_types=track,0,,291,,,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4
